,Hour,Minutes,Sensor_alpha,Sensor_beta,Sensor_gamma,Sensor_alpha_plus,Sensor_beta_plus,Sensor_gamma_plus,Insect
3384,21,33,-37.25487009177692,-239.9560600964378,149.9544778746892,38.020923749239714,-27.155217636157168,132.3186795927807,1
3385,21,18,83.11316570009521,-31.585342884409457,-142.62821695406572,-41.09875430543137,-165.0845549713776,-23.393690908854925,1
3386,20,24,5.411345547481445,-67.23349991470128,-21.333315403923198,42.82138069143541,107.14666698721418,39.585551327778646,0
3387,11,28,-89.52860155851717,-28.33774601058553,-10.877551083492898,-38.50366231761104,-50.017383189741295,-50.01960448281629,1
3388,21,9,64.80792148801456,-28.489308094142395,20.483818589578906,-18.11385922359011,-170.02462719282218,-8.872445167318341,1
3389,21,13,111.46683851087937,-178.03998541837336,207.58602623794994,167.11777934166088,3.5573699637964444,142.56006882787855,0
3390,21,2,142.69959405633227,58.01795069071562,123.0469980860716,-42.99013798122535,113.34634272455052,-110.70683386760491,1
3391,21,17,-60.003745495125294,77.49709927833577,21.53562373841603,-113.08253729679527,189.4487716563986,-34.86476696716665,1
3392,18,50,-14.486944355226758,-149.96373534633906,219.07296421970014,180.5595469930709,113.5892576660581,66.80081803126626,0
3393,21,40,162.51584817974188,-8.71638995997891,-154.48663859603454,-62.62151364067141,-8.506634982873832,-84.91984733618003,1
3394,17,28,135.71819127057654,319.52047526065127,35.02283772027439,-173.6759131559253,193.13751960440672,53.16625287141762,0
3395,20,21,78.88029309717419,-219.96349507627048,-79.2121520478163,109.69663073625975,103.6722812244307,31.889520788672893,0
3396,21,18,-8.100229885765337,-172.99947646748436,63.37123446115696,-3.3159234512474045,121.13917869503199,-157.04980491222477,1
3397,23,26,-161.4900518809186,95.50951416008284,-100.34014136762633,-16.39589227474769,95.6010830936105,77.34008224319422,2
3398,21,49,-167.05160418121812,86.09835829759587,36.123218845954696,-76.13799719597087,39.52748828590907,-91.58607168597497,1
3399,21,29,-7.811310649844424,180.70482962864614,117.60687674501833,-118.6415937007422,-59.11680395615725,-9.525742215861168,1
3400,21,47,-74.49804568625605,-80.10535493582628,-97.96297228756498,55.055706778920865,-39.558379882419466,71.49631531627405,1
3401,21,19,73.55449993637113,-197.68121924204092,-114.0286960090166,207.9108739229735,-324.6459927141141,-99.10247473535195,0
3402,22,37,-46.327826590619914,-71.0177864438872,9.812784598389356,130.49597720792104,-146.31431151274927,27.327141181630914,0
3403,22,49,-11.061232267748993,-132.09227602665982,215.52738206962516,101.13639783236736,231.75296001116698,6.460839922043224,0
3404,15,58,-103.65198355052516,34.41585414824347,9.249900810323386,-70.59430145791845,34.73856581140595,-24.264094879618135,1
3405,21,28,-205.9188656893912,71.122348212981,180.0345050507606,-8.331469203221998,138.65833034143398,37.85585134993339,1
3406,6,53,186.08803284695261,105.78993357616635,14.202818183290644,56.45714753494564,149.49584865521996,83.26819985201752,0
3407,18,9,-19.343963261337706,-33.99883588240046,136.486543311396,158.14165809901135,-41.8043197455327,-36.81819005141536,0
3408,20,8,-33.014943465606365,-191.97803601355864,-132.14030061684556,117.53533546206864,67.3153889528512,-140.29532057648112,0
3409,21,31,-102.90895855830355,17.93404080532971,-182.6028088153771,-124.83522512104987,4.973981915379516,146.9180339633452,1
3410,21,1,-109.98552779104887,202.93564674207795,136.65302425973542,-142.35147898723307,-119.4877681176979,-64.3284694895447,1
3411,19,20,125.14048123679957,67.69907192720635,15.203522605665276,32.58643454519538,-39.74096181830646,100.91018005020199,0
3412,22,45,138.70359387870622,18.602325676655518,-138.6786856104271,100.7893020620954,74.0004019959366,-152.59135312381267,2
3413,21,46,10.657127109614372,-59.06488549371425,-93.02960732158873,34.1556530907684,57.021401302700255,-75.4692596816322,0
3414,22,36,-203.11376935870948,-361.01221103476985,151.84723662748684,233.4192158071792,104.26112549849422,-111.72716696354163,0
3415,21,55,-97.47399658312712,-183.76219385847986,170.5922859913325,107.31012162917936,-48.4056354556781,-58.02368227539985,0
3416,18,0,99.13283029571063,-60.83084398809157,-126.33553201225993,82.15779636391578,168.04230896473328,-43.45174111671107,0
3417,21,10,112.93483828834032,-108.10559820181167,40.055170509627814,-218.6551042579855,-51.9876399024352,8.881189160599817,1
3418,21,45,-86.80065675942956,-169.00355880573622,-37.81002530762929,39.62638040004408,-90.28934508472315,27.730145558075208,0
3419,21,9,191.59056460883818,12.656414965953367,-196.80560346594896,-31.6125199422847,-12.615798440936366,-10.337238813496848,1
3420,21,36,-0.3593404802570874,-36.01885839721506,-38.11713160679911,122.55841296036269,-26.30909752787729,-7.130900134982656,0
3421,22,1,114.69376859674898,-261.2190982601775,237.77027379787467,195.18356310438753,71.31266537702665,-23.90809497009661,0
3422,21,44,48.4818151645715,1.555795740023147,-157.70548542514578,-285.3459298744348,-98.46015958404408,7.118223440356446,0
3423,21,47,208.52620923826234,-124.77795783813606,-9.586275000218713,0.6736112669202043,111.40943836597526,-229.24758126656815,1
3424,21,38,-26.281299933451347,-167.5183379991516,83.1919317202083,70.6464982352534,65.58052041353562,4.0080665993602524,0
3425,22,6,44.124680861879796,153.69496893139421,56.66393031311343,-71.01822167052885,188.45001604859732,-7.964396745416756,0
3426,21,54,81.61482556906883,-278.32973979896656,-160.99644852039683,234.3284238872648,38.48915554525571,-71.38451669290635,0
3427,22,41,-21.680631311163808,5.891311406911292,51.420203396487196,-48.961370045005026,122.23957683658291,-56.64160738324426,0
3428,18,8,31.811457621087225,-133.81373990600562,163.7279497028479,122.56113859285351,180.285818787374,-30.04441533319328,0
3429,21,32,26.171033455949328,-114.89230446481278,-12.742193534604828,-22.86632028706682,-51.24620238563355,184.7377320444529,1
3430,21,51,-32.94095607906355,157.3328993013955,77.01294219849356,-127.57213145035493,-63.003620078206666,-16.208247722093716,1
3431,18,47,-89.93003079786808,-90.2126036611157,132.4747032631686,-61.686726212811706,-52.13240326339418,7.102878152095428,0
3432,18,19,91.20818167959621,-145.74451963190748,-50.09182113602644,-4.566374588190236,-23.81080927404714,-207.85187273936035,0
3433,20,8,-201.63614431763168,-150.159264736645,-50.919482925373735,-89.9410937552298,41.70133783300714,-32.46632172059048,0
3434,21,40,26.27657648540404,-19.558034050322725,-32.9908073566308,-63.827364874949374,119.73763168624352,115.06606386106269,1
3435,20,22,60.36957511666703,-145.03678756952047,36.50518974566013,-16.162664682642426,-4.84781578847802,103.71805313655412,0
3436,21,8,-217.25005536288614,-96.93251805347435,38.40451040599716,168.19302272810307,-230.9190166466118,181.81330068631652,0
3437,21,35,-134.00705193411216,9.504574894587847,-213.77725563800803,2.188594637118635,24.28343484953385,38.70396832711695,1
3438,21,49,-217.44887062823662,83.24543976333261,63.35055249322904,-98.68899033990076,-7.392035325818322,122.20478920966877,1
3439,18,12,34.58609971790062,-17.31919802020728,-66.44411944642563,19.77914649207865,-97.08844774722586,89.43010839317344,0
3440,21,2,-49.42895088236008,-124.92786328401277,-106.30906578096749,189.82824837833306,-21.942675611439736,-63.813740362202275,0
3441,19,6,146.6130499334104,-52.01405872532901,133.46773762145497,26.85686910879841,121.5851837148991,136.2778147232973,0
3442,21,57,-72.21591779828242,-168.89378288960276,69.7163326670149,-32.412427009137375,141.77600151229842,-9.687047224144077,1
3443,21,17,32.05126735625283,68.56963902545388,-179.89771200981818,105.01036314159057,91.16551213032955,95.54794689246178,2
3444,21,16,-10.91716477739525,-139.80617653631958,-8.073892464393085,65.99796935569923,-125.01867200373091,53.013593089846744,0
3445,20,23,181.34011259628505,-17.583520607449355,38.75963776695627,110.20780617418144,74.95107415684059,-70.60277793111355,0
3446,7,23,162.37268471253475,-281.5270548958518,-177.7463734591982,218.49450372861705,71.9228634604333,-77.11899663698404,0
3447,5,42,82.77092026491295,-5.3343743045512815,188.3562150820501,152.37508739657738,-46.5972918575978,21.028448201415024,0
3448,21,5,-49.28269766784677,-67.3018053009445,-70.65300844811779,-100.20861309383966,-79.4700811805558,-7.826039234460941,1
3449,22,10,-126.96353701184981,50.57696012041231,86.01543111144616,116.52578191582938,110.37951668985144,43.453286506441515,0
3450,21,58,32.84371170475902,53.13478800067397,-215.56111022610378,-184.74403689274388,-28.76191673815426,195.5741734763683,1
3451,20,2,-78.66882019332633,122.76184543564068,-7.15118744430333,-35.955161532940025,35.02971252388472,81.45412985874158,0
3452,19,3,-218.872115661696,-137.50245109854134,-142.30739348370926,121.54655023907495,14.108006328421476,176.6541579331084,0
3453,18,15,-42.95987353559919,5.758356753655525,-38.870333567709345,98.8069757399214,163.32666866478715,-33.07101218323044,0
3454,21,18,-80.69653899045315,6.465393282419618,74.04828479199575,-24.600392138260425,138.62488623944185,-33.68808361981291,1
3455,20,11,44.26315114156444,46.898885410011395,59.63674222195684,172.93124104198344,122.1234138355371,-42.36981838867838,0
3456,21,26,2.605942459290051,-206.97975529577386,19.731261460676908,69.95757953141496,77.79222214822259,66.49776868330368,1
3457,21,36,24.073700682101272,6.284340963888557,-165.12265830132637,-125.43060475235464,-25.587316422058866,119.4184806975412,1
3458,21,29,150.04586968449257,-26.417902958288693,-93.38600632987735,10.999038162912766,-29.800487315026196,1.1037957690126685,0
3459,21,26,-13.131873237298016,48.851708645357036,89.11394094006901,-56.64379630111781,52.09512686619575,58.66712183402595,1
3460,21,37,-39.78865530002539,86.39130258591041,29.83675407979224,9.739589799487792,-51.15656660030885,-66.8139965378593,2
3461,21,49,-150.02372583839602,-252.86240499568328,-169.52380366998003,176.37869886206718,-73.84300146042472,-63.874803131302194,0
3462,21,14,89.64181405463893,-351.38558694735406,-175.80587674522465,275.1305360082771,-78.46734654465088,43.22107984827343,0
3463,21,4,-17.99594806667927,201.99159162226778,8.19618204258411,-186.00523481878108,6.035017785717858,105.06904531683823,1
3464,18,44,-22.02131665982211,-98.20000165687468,36.95733067293825,-99.64576703298886,-91.92258589152146,-60.95781797819091,0
3465,21,41,-124.18091660119215,-81.51044083699281,-4.215084814758763,-19.86123670619142,-111.33020223286833,-11.285423208017098,1
3466,22,27,-7.212097603230212,-176.15338630113092,-172.89347604030385,190.14223518976598,50.05564142951053,57.909488998072064,0
3467,21,15,-94.67287875000899,-145.40957734179307,27.47101509254215,-33.68136310662806,64.76032016249081,-79.79995074974435,1
3468,20,56,-190.33102748521708,-122.3887767367199,251.48941847733096,290.83794999272277,77.52620864902715,-61.54156675918626,0
3469,21,31,-56.93961960612661,18.446237043568846,-43.827117334408456,-40.50078431475881,-171.8250986577417,103.0010667399176,0
3470,21,11,72.63302146343538,-129.11399671216546,-71.36234521154819,-8.517965148524475,-275.6882283460045,28.51428771894124,1
3471,18,52,115.30949997207736,-175.29466077676528,-121.24544548930731,152.78763327605986,208.289882187182,59.78804219127295,0
3472,21,6,147.8760722291864,-157.1497792626515,38.28420149322269,9.049269606318976,38.224989818556736,-12.342189863001762,1
3473,4,2,-38.81410403885304,-46.830749790883374,-84.47838729576618,-16.899107919782928,58.04871397042128,-97.63814490614115,0
3474,21,35,-60.20020700245787,341.50097301206824,154.07825414290133,-183.29854885877864,28.515917573021742,192.08613906494995,1
3475,20,45,-38.590964853282244,-103.5755947177635,-15.346100911171112,138.04383589879384,192.89160029922297,195.180996600648,0
3476,21,58,86.51290603816562,-79.33206421501214,-55.86655358190219,-38.219118291907705,-9.325061343078731,124.33691204661599,1
3477,19,34,87.45986182259668,-89.01022873712985,-118.00228565436326,-96.85133239924173,155.6022737823619,-8.40728578743619,0
3478,21,2,239.8273248216669,86.46213453610413,-324.0649405621779,288.39653782999716,-21.165645567432684,87.08964585435147,2
3479,21,49,9.170351355172162,-59.91621459358654,-83.21455938627153,-85.16175912264036,62.62865926395097,-104.2708514850853,1
3480,19,22,25.241178045301073,251.67453665276503,15.400975616381785,-116.7822416546841,-52.42133717170944,47.6974345447018,2
3481,21,26,98.70314041861579,-100.54297732029767,-20.719950155292395,-90.38995616472579,16.108099768301773,-54.08275577028917,1
3482,20,31,67.38533916655209,182.74417778600275,8.466349209991641,-16.36328864337916,246.51470856812935,-16.92391581934438,0
3483,18,0,115.13449792597268,-56.97613910127025,-74.68056260337075,119.11079647069333,-21.95110975767803,-30.650765651495465,0
3484,22,17,82.7436492032403,89.88043343374335,36.02514239276673,82.93913380278335,-122.94892762141514,-39.14925599602685,0
3485,21,52,68.5648265156239,43.851847915772964,-215.25058965981037,-131.16330964425342,105.6073260767161,-41.478538122770544,1
3486,18,53,-107.061472540847,-110.18749666369433,-31.67392910488856,177.33679996441057,133.88250450940262,141.20091056191484,0
3487,21,8,28.805095489862875,48.30109185621656,-92.1649576921022,-129.16575402470872,87.99133789789605,-108.26700792308822,1
3488,22,26,-20.20476736427195,-76.69528170981398,145.8008849803595,-77.54648076491786,-79.08665814887433,141.1995741207505,0
3489,21,26,-177.9612860589878,-82.7617690192618,-98.3801958687886,81.71568740647588,19.554461768960778,-18.148942834001563,1
3490,21,22,129.35110000275887,26.11187626556419,25.127874884442264,-37.60173791002861,-17.292541328945994,23.675638164100217,1
3491,21,31,146.0249128672664,-99.78507698582197,-126.3845900912381,120.04314577443091,-38.18031793179298,-6.637481061082637,0
3492,18,27,63.69232398184374,-154.20956245002247,78.61523973209587,277.345567399997,7.247475148704427,69.74087960618857,0
3493,22,35,-14.901007857832681,-213.0683326334807,-157.42841791169047,98.10489439477254,11.119218101276381,80.89297016537319,0
3494,21,34,-82.25322713118366,87.39159346261502,-292.4339839824757,-119.35346384153883,-36.24345992857046,31.540498254107195,1
3495,21,47,-139.93928968649055,216.7905958427098,164.8437676928405,-131.82152796673842,169.7378986219025,-134.97544785482464,1
3496,23,57,28.160007811847553,1.4015767707308502,-56.8811833651492,111.73581551561129,-19.37245660566099,128.80141178879248,2
3497,21,26,88.72152352900873,27.605228596318902,-53.621031175513004,-96.46240742990983,-14.606960726435533,16.38778122295429,1
3498,21,20,-7.86243108015847,57.31527344633318,-18.539213975174164,62.183881638996866,-101.24047174939064,50.90736534441312,0
3499,21,52,-162.27719858879797,24.08658135573648,102.67189162825403,163.8310531240304,77.77237270632502,45.180894192471,0
3500,21,43,31.88908049310391,-283.9857388580686,-220.57771536260748,245.60381478379884,79.83976895137562,-53.17075136491752,0
3501,21,37,-93.04414139766297,-125.65743113520398,-22.165966138824967,0.42430395836607904,-59.98905252483156,-177.57536418984913,1
3502,23,10,21.571522954219084,-55.62223229387022,-224.36717982603471,112.8519972464583,19.81283146424343,232.67512458653735,2
3503,19,38,-7.391954119740395,-42.403001917432626,111.42591169690803,123.69478996787204,-31.48797039389667,162.67451964593437,0
3504,21,6,-37.82862237381289,87.07585406478655,-318.3804727571727,-14.654652476799434,-136.79630714909683,-161.9783011417095,1
3505,23,34,71.08307357781646,-23.057102109452686,-136.70769302345795,104.20463525564298,16.01364643565089,7.335730444082568,2
3506,21,21,-50.235776816574344,-95.41506859850199,83.58974964497551,146.43440074342743,219.71024131042577,-98.16860902614216,0
3507,18,16,82.14998041887615,-38.27192330032479,138.24783797049736,206.6177798843275,-10.418502813292205,-25.235228756345357,0
3508,21,29,-38.195591534623595,166.49575025032544,162.2047422076164,-99.41233210466723,116.43301324988884,207.87542891933603,1
3509,21,50,-7.04869709154231,11.255036096230242,31.154230684782224,-50.76023993975036,-167.92081492608432,94.4888431858426,1
3510,18,55,20.24747821057905,87.98555957979573,-178.44776577148485,146.65718282367618,13.626153349857015,119.55021335677985,2
3511,21,53,-29.87597545233061,-29.25083497359524,-107.68664407258824,-132.58343286572338,-203.5950005633112,65.9778599416353,1
3512,19,5,58.88776620840036,-81.43106298886394,-84.08116377720908,138.44830940309646,-30.210909261425527,47.52805373722249,0
3513,22,45,89.36680423873997,256.8562192521082,-62.45626270832183,-65.32826731805032,29.615492162185507,-80.94256494983149,2
3514,4,50,-18.245198313205606,-96.37290788612714,-185.457108656571,16.249995160103637,-144.53317410408866,-212.39759443415403,0
3515,21,26,92.89908979732641,-189.5889854812343,88.10441964134424,-21.742229695472076,-48.119034944961705,86.73369016385027,1
3516,20,50,129.7937200153195,95.04593875845451,33.573309661562064,-88.77303273374024,117.10369550156744,-120.24058325855866,0
3517,18,29,124.06262157650434,-55.00952720347978,-6.145299163364304,-61.14704499431822,-112.21258220020063,33.896417797657094,0
3518,21,31,-20.827399730598508,-2.9446340480905,-154.38163231354199,-114.50643697083451,-115.05227522073451,-24.53187981176267,1
3519,22,16,-21.0596930670015,84.15839780986447,-121.31242616593232,100.74581798919928,15.257760543186343,119.49132236784152,2
3520,21,51,63.529750442201205,-166.800880444878,65.1775522276008,-65.75963521031869,43.34567752970224,-131.10513425524192,1
3521,21,11,-41.664336670198544,-27.930924094143528,101.70221490901538,132.96910426006798,56.187679756248365,70.08754822719906,0
3522,21,31,87.0150549332268,-86.34049116427072,4.686621638291511,-217.57135534730043,-72.71033373257426,16.97102167987112,1
3523,22,52,147.78768645388794,-313.96166293320096,-198.10243362283487,171.3110960471714,-70.37079762693675,-132.30595136772595,0
3524,21,41,-9.933576289639836,-160.5473816665782,31.72681688697072,30.350904195530106,-65.21640189495561,22.466872317781856,1
3525,17,41,-78.52297960255248,105.91002164307683,72.4207855127081,-87.36026004959162,-248.85921812590402,8.063028654216788,1
3526,19,22,-72.10330496043086,-125.8153343658553,-117.15192220431612,34.06288003334019,160.2155290085543,118.76839420376835,0
3527,21,8,-101.99039104164001,-56.07743957060134,-63.437261222269335,24.91268613863834,56.5983755844207,-100.76674897438178,0
3528,21,5,131.54044198547987,213.67238499701102,148.84216576040953,-142.7200227208809,151.61517376589393,92.38353821802885,1
3529,21,33,89.44535771412868,-214.32005843388637,-114.13295932144203,141.43717639973252,-25.286308302583972,24.49969250572818,0
3530,12,24,-177.7681842878969,-66.96937924522149,96.40275423123,168.78867290040986,86.47400067793762,-6.461145943800672,0
3531,21,14,-120.88615888559772,-103.83514339951883,-110.58358951211862,-42.27602208196846,-235.39618098123336,19.639461468879908,1
3532,16,37,-136.28490519670763,-5.002116847597393,-136.88007023603976,172.5491977743961,130.18892279462725,43.79670632977087,2
3533,18,13,247.24430776042374,-24.360700743792478,-37.3863123522419,-55.81931498301513,-63.48882099906523,8.760338754524247,0
3534,20,19,-94.94182992696174,-143.00395880642708,-7.715306457462178,1.7493541994159534,4.567674887046642,9.105622080728343,0
3535,21,33,85.46664107357913,115.35314841943645,59.045426520031754,-115.42465785376517,-105.40268272311157,102.25046052146061,1
3536,21,32,133.53257326167332,51.34725390168544,10.186151514433073,26.24811210876371,-94.72560048328317,-84.89951669921155,0
3537,22,0,-7.176581251776209,74.74927953733709,-228.1555032846529,189.5036468924,20.222741373296632,35.02201251001716,2
3538,21,10,120.39047999573955,156.35077470929204,172.641978696212,-91.79615916890597,37.40079404157969,106.1563024428927,1
3539,10,36,-112.28956164844585,58.77108782064961,-43.149506489131646,83.16609833965617,-45.72856701670051,-5.577996118140498,2
3540,18,37,-116.15919136791304,-37.931382371079685,124.55458916857087,195.54698070963573,90.54553968685283,-18.81830386437392,0
3541,10,30,14.015689226946446,-240.8242582428393,-150.58829036051878,141.84786793302155,31.0531750280459,-114.39685771000256,0
3542,18,59,-89.76488153108393,38.61318989599549,5.713198755082638,62.217471972221084,6.513262523055835,18.487249828378456,0
3543,21,4,28.109228956106563,-82.9493462707642,-104.90725806439004,32.65687613133053,-110.68302882280625,2.0687681610528896,0
3544,21,56,267.9084872678038,95.8820579768414,89.46108933935531,-68.9426263136113,-162.6554016292336,-108.45223918671935,1
3545,21,56,75.22198987386318,13.68060405560254,-102.51064626815251,97.39536610481518,-32.986852332251345,-43.30512276636683,2
3546,18,30,4.614822496408673,190.55395558975115,80.83959940587184,-107.1434924178828,-81.29819864728121,-57.95248647581157,0
3547,19,34,-219.45435043181706,169.14959467328572,-384.2491480862435,326.1356929195288,-42.25785721509599,-218.21735040418554,2
3548,21,51,-76.71452558456868,-31.37346054319868,-167.44124170893195,72.34668705788134,-168.7419572195126,-17.744424766195102,1
3549,19,39,-3.9983348350267893,-34.98152106774845,-148.4295930750274,273.34843136555156,-111.97870886560928,91.4038707259868,2
3550,20,37,-172.4031995447292,-213.14032126770206,-113.00025798415196,227.48045054758862,-100.90384701794252,-78.44575250529591,0
3551,20,40,-132.44204540335124,-434.4033796915001,-200.5441034783886,283.3361376005108,-10.505475710563674,-55.59724039789328,0
3552,21,35,-126.62424554045266,-283.76944976001164,-148.02425305188197,139.68652060369814,23.837008042408915,183.35921753176706,0
3553,21,8,309.1957518413424,13.008096289732507,108.9065275513614,-26.043492378456325,-85.7312689078343,-63.74977548106862,1
3554,20,54,-135.85046750049398,-51.33089692469495,-57.49226480883418,-114.17745023771278,-10.147271680599024,0.47902941099543334,0
3555,21,21,-240.66901065253074,-171.2952747061703,73.02613156284788,-37.657875216821715,98.18482325086269,-22.615712358492086,1
3556,22,38,-15.606912388724972,34.389327346254596,-165.275195025206,174.98660602316772,199.7275230329566,87.0416676707131,2
3557,23,7,-53.013266149247265,-45.62884732683181,-152.85305656731825,-0.789020766479609,71.42175097984207,54.94215744527001,2
3558,22,42,-11.138902438748149,-147.79762784819627,46.00070349531856,-46.12620557545581,-6.785026640387177,-43.02460470155326,0
3559,13,53,-112.83656960519957,110.27654331345991,44.17264303452514,-93.8919608002639,-17.67792991512826,-13.782722210774478,1
3560,21,56,-183.43410770267118,-129.44817050680444,2.6002371350646425,-2.8097782863511056,-125.50028790735608,-143.38940340550442,1
3561,19,22,104.50633291096405,-129.82229242346006,79.89115331976309,-38.825677354222755,69.81444594279722,-70.94415888887077,0
3562,19,7,97.96151585473825,-57.98866484051706,-170.70077990442678,79.78344747425454,-127.3689975404122,-249.2858793016658,0
3563,21,38,201.84114312460585,-38.325959452184705,-124.63775842129361,-43.91746596475137,-69.5103856300011,-40.1315875531636,1
3564,19,29,20.90080787308813,-52.18122965624858,-25.410438839827787,97.81960275294183,-9.004046678328145,18.81461080852344,0
3565,18,19,167.82239349438657,157.87615419606075,-1.2183239726094586,-67.9614228128009,-54.71218968467768,-137.8786447768629,2
3566,21,37,-78.32276937421955,-77.77100875865773,-49.983667658816564,-97.69674691515112,153.85021354555516,-108.08141428886498,1
3567,19,5,-146.25353382227158,-144.31517392910646,159.13078769381605,217.34859826441198,167.37368039564512,105.06496161482775,0
3568,21,6,24.07207775506058,-199.8084728209067,86.63863140445507,55.39017547887095,-101.266769400327,-89.9387532060033,1
3569,21,2,181.13684516033823,121.54079847123995,136.1450216420394,-72.21474352547887,-147.89715141478877,-155.12852463349859,1
3570,21,51,99.8576912673093,-110.14959004824676,-22.46581503790626,163.44276561900253,-66.0829735594081,60.51636171724459,0
3571,19,49,21.71709833186519,-9.605807110794807,15.13117965216968,10.101918826001988,-107.95681166342067,-91.77807430669421,0
3572,21,32,75.1055537468851,116.91633461656056,143.09311297238844,-144.55975293027333,27.455837827893443,-46.785477269459285,2
3573,22,2,-90.49437440656932,93.51992361476238,57.338664324798216,10.192199567172489,22.2059046686697,70.19620567249609,0
3574,18,35,-136.24883501062897,-125.63409133686372,-39.319766152177756,108.54598201960512,-51.954604374713874,85.7037236098976,0
3575,21,51,-10.9660365757049,-176.9975201492814,79.95243150452633,-45.22485300808264,135.68259392773146,-117.95286306583803,1
3576,20,34,70.46775028662866,-137.3624347157119,-77.30681468587179,169.2288185826866,120.85734248276626,-93.81139839357984,0
3577,18,26,66.82068107099403,-54.62233736411504,-167.62909587959348,-260.7203215559513,13.588027174498189,135.29252534972233,0
3578,21,34,-14.320558315617706,-164.99245141571308,46.75067113621917,105.47626996667982,-46.38534274801428,-24.955695376005583,0
3579,21,55,266.23678113134525,-46.319765680726846,-105.12419566382873,-54.7489466330652,0.011260705473293926,-35.211921572974425,1
3580,18,54,-47.46941824913833,-220.82779670483146,-199.1301168973938,72.42735829042437,-6.972095108447521,16.367707431791313,0
3581,21,27,-223.5527170777992,-112.57085478752616,-65.70745418907067,193.93990109577283,136.77156479217513,-46.13588954375302,0
3582,20,8,-30.238625355083435,-73.56016755781766,143.95408122615038,62.70062375671952,-123.90736380148424,-94.40544186504533,0
3583,21,45,106.56411978324496,118.99266581183639,-104.42578949532168,115.23223556458109,8.452493632395852,-53.80198880624623,2
3584,20,8,-0.005793908504214624,-52.67302601921797,-87.55758266717255,-256.2271278607973,44.10505493345934,-185.7738064557751,0
3585,21,57,-61.37809475090678,47.36463614722191,-14.650667327466616,-25.31277350655774,7.9558499633581015,-107.30963171755754,0
3586,21,49,1.5904196273278575,37.08107814433548,-216.97197707918886,-115.09317524581265,12.563257991764832,36.76839980348167,1
3587,19,31,4.744730199424605,44.02518690760613,-57.47805859696554,-63.79688305533384,26.472879663013675,110.68554249698637,0
3588,22,45,90.55192717355199,-161.32103700918776,73.04924595863967,79.58502812350787,176.93463952722226,-48.84997663605689,0
3589,22,1,54.23961350703588,-357.47960561992113,-210.93992665148855,266.15779383680376,-15.468586722157992,68.3343142673771,0
3590,18,56,-9.401207221134204,-321.1436708818021,-195.10594908147127,200.9561341915781,-45.903034957527375,-115.9761815738112,0
3591,20,34,30.58431315270127,-82.33137619454767,-92.21102378569898,46.34209931147514,-8.800739427128011,-44.75081522667422,0
3592,22,8,33.132500374214196,-102.19192389680545,115.98121564631695,144.402547141186,162.1408002944821,22.986186227730666,0
3593,19,44,57.19220130899436,86.36390758331495,16.939264266246965,103.14703740516649,62.29523809815562,-67.85582529640861,0
3594,20,57,23.93358209158849,10.356733808593555,-56.69308249251239,-48.284661938170935,-33.81375784163133,27.063675956949684,0
3595,21,59,138.71156359194018,3.353789851858091,144.96003896104696,0.7143873617315832,235.44256380731107,-22.4372780611831,1
3596,21,52,-3.7846356988453866,-37.962087762455646,34.49526135858099,-7.92614630431453,-88.81817099778733,-42.048687643339115,1
3597,21,56,-29.206920401463716,15.972195679136824,132.53477328053395,83.49984477885506,-232.8786329548589,-38.53244370786288,0
3598,22,48,-250.0346150206625,-28.16859360621189,119.68951955410283,181.5689996197996,32.248429354540605,190.42106933859617,0
3599,21,15,-2.8873997351606415,-5.259369776609024,77.78688807569904,-23.58957536018224,14.877650897301145,34.402993608634894,1
3600,19,56,185.37041494726773,0.8527619151178834,-193.4987596353872,-211.67475628172267,-196.45779787982005,-30.9156666783176,0
3601,22,1,65.89033509018813,20.489682606673743,151.71132960052105,93.80292576544589,-55.48886731249873,-248.6473632755678,0
3602,21,15,-8.35617496776069,-40.69384279343749,-70.5843116065725,-206.9011443018269,69.65625513049172,-119.90005811521264,1
3603,4,35,-77.31679565497885,177.3796346505301,-379.54171303177634,-248.71955545199546,-18.210525606053707,3.473413659255007,1
3604,19,36,-0.8934893325574754,-49.3780235138398,-29.69187464842267,-170.0291701179063,-23.84692506799417,23.04451722987702,2
3605,21,37,-100.89415072277002,-102.82552171340109,-71.47295747331532,108.3072071216152,-15.840030694785657,0.23292335761520422,1
3606,20,59,70.42422533732051,-311.59116709622845,162.88259101400735,179.62051108818468,-12.27348605578984,76.50542323851495,0
3607,21,47,22.639967301481445,-63.1669691914386,-44.289911357274015,-199.46225930588074,-13.982865236897608,51.573707733246835,1
3608,18,43,-187.17286421480418,-131.59310099178364,-95.3788014450999,143.13457528448336,-174.1675588188298,-100.39544526127418,0
3609,21,18,-115.08481378637023,81.71867447795,47.177290776142996,-77.17037259902703,112.89269667527462,67.32899321968058,1
3610,21,6,15.597542588565258,6.248250351866014,-75.97889058010144,11.9016672961327,-29.271903504455825,9.527437238401484,0
3611,21,41,-54.54344856519068,238.60769274819057,-108.47281168707745,-26.710879672073684,-10.848680265388158,-25.250493902862413,2
3612,21,24,-22.832558648792915,177.00143220060198,-71.95045669725563,-25.32049564679264,116.54439102523678,183.4518521481592,2
3613,22,55,-34.977862885282896,-163.0188361820525,193.72263194675475,118.12171083919853,122.7953327021381,-94.60226234144936,0
3614,21,14,89.47137815696513,-36.930587563301046,-143.05255395295063,23.522573528642233,121.08044527392201,-137.3783939527278,1
